,timestamp,price,quantity,type,exchange
6098,1554086607,4010.5,0.02493454,bids,gemini
6598,1554086607,4246.0,28.0,asks,gemini
6099,1554086607,4010.1,7.481e-05,bids,gemini
6599,1554086607,4249.0,1.0,asks,gemini
6100,1554086607,4010.0,0.02493765,bids,gemini
6600,1554086607,4250.0,31.32573951,asks,gemini
6101,1554086607,4009.94,0.01093287,bids,gemini
6601,1554086607,4255.9,0.25,asks,gemini
6102,1554086607,4009.32,0.09727335,bids,gemini
6602,1554086607,4256.29,0.001858,asks,gemini
6103,1554086607,4009.0,0.3,bids,gemini
6603,1554086607,4262.74,11.0,asks,gemini
6104,1554086607,4008.97,0.0012472,bids,gemini
6604,1554086607,4264.48,0.006829,asks,gemini
6105,1554086607,4008.41,0.051282,bids,gemini
6605,1554086607,4265.0,0.00237135,asks,gemini
6106,1554086607,4008.0,0.00494011,bids,gemini
6606,1554086607,4265.79,0.003142,asks,gemini
6107,1554086607,4007.0,0.04991265,bids,gemini
6607,1554086607,4269.0,0.1,asks,gemini
6108,1554086607,4005.0,4.076,bids,gemini
6608,1554086607,4271.77,8.0,asks,gemini
6109,1554086607,4004.86,0.01483197,bids,gemini
6609,1554086607,4274.08,0.003105,asks,gemini
6110,1554086607,4004.51,0.6242961,bids,gemini
6610,1554086607,4280.0,0.3,asks,gemini
6111,1554086607,4004.0,2.24,bids,gemini
6611,1554086607,4288.88,0.05,asks,gemini
6112,1554086607,4003.32,0.00746952,bids,gemini
6612,1554086607,4289.29,0.003125,asks,gemini
6113,1554086607,4002.26,12.0,bids,gemini
6613,1554086607,4289.9,0.017155,asks,gemini
6114,1554086607,4002.15,0.06246642,bids,gemini
6614,1554086607,4290.0,5.0,asks,gemini
6115,1554086607,4002.0,0.00574712,bids,gemini
6615,1554086607,4290.49,0.003109,asks,gemini
6116,1554086607,4001.96,0.02190933,bids,gemini
6616,1554086607,4292.0,0.25,asks,gemini
6117,1554086607,4001.34,0.023008,bids,gemini
6617,1554086607,4295.88,0.085,asks,gemini
6118,1554086607,4001.21,0.00438263,bids,gemini
6618,1554086607,4298.5,0.007025,asks,gemini
6119,1554086607,4001.0,0.16964508,bids,gemini
6619,1554086607,4299.0,0.1,asks,gemini
6120,1554086607,4000.74,0.01095791,bids,gemini
6620,1554086607,4299.21,0.25904667,asks,gemini
6121,1554086607,4000.55,0.24749096,bids,gemini
6621,1554086607,4299.9,0.5,asks,gemini
6122,1554086607,4000.11,0.002,bids,gemini
6622,1554086607,4300.0,12.17,asks,gemini
6123,1554086607,4000.1,7.499e-05,bids,gemini
6623,1554086607,4300.2,0.05,asks,gemini
6124,1554086607,4000.01,0.72,bids,gemini
6624,1554086607,4311.68,0.14,asks,gemini
6125,1554086607,4000.0,6.520217,bids,gemini
6625,1554086607,4320.0,1.0023462,asks,gemini
6126,1554086607,3999.74,0.00438428,bids,gemini
6626,1554086607,4321.0,0.1,asks,gemini
6127,1554086607,3999.51,0.01096137,bids,gemini
6627,1554086607,4324.11,0.007978,asks,gemini
6128,1554086607,3999.0,0.25006251,bids,gemini
6628,1554086607,4325.0,1.5,asks,gemini
6129,1554086607,3998.78,0.00438547,bids,gemini
6629,1554086607,4325.25,0.003068,asks,gemini
6130,1554086607,3998.61,0.0087711,bids,gemini
6630,1554086607,4328.1,0.25,asks,gemini
6131,1554086607,3997.98,0.00877248,bids,gemini
6631,1554086607,4329.29,0.007719,asks,gemini
6132,1554086607,3997.15,0.04825905,bids,gemini
6632,1554086607,4333.0,2.0,asks,gemini
6133,1554086607,3997.0,2.52572391,bids,gemini
6633,1554086607,4335.47,6.5181103,asks,gemini
6134,1554086607,3996.88,0.0875683,bids,gemini
6634,1554086607,4340.0,10.0,asks,gemini
6135,1554086607,3996.45,0.03949145,bids,gemini
6635,1554086607,4343.0,0.00921024,asks,gemini
6136,1554086607,3996.0,0.02502502,bids,gemini
6636,1554086607,4344.78,1.0,asks,gemini
6137,1554086607,3995.55,0.61318216,bids,gemini
6637,1554086607,4345.0,48.2,asks,gemini
6138,1554086607,3995.0,0.5,bids,gemini
6638,1554086607,4345.33,11.0,asks,gemini
6139,1554086607,3994.16,0.00439038,bids,gemini
6639,1554086607,4346.4,0.001455,asks,gemini
6140,1554086607,3993.78,0.00125194,bids,gemini
6640,1554086607,4347.0,0.00117084,asks,gemini
6141,1554086607,3990.6,0.00878863,bids,gemini
6641,1554086607,4350.0,76.79611875,asks,gemini
6142,1554086607,3990.0,1.27949121,bids,gemini
6642,1554086607,4353.0,0.1,asks,gemini
6143,1554086607,3989.45,0.00439564,bids,gemini
6643,1554086607,4355.17,0.000856,asks,gemini
6144,1554086607,3988.0,0.00125376,bids,gemini
6644,1554086607,4360.1,0.05,asks,gemini
6145,1554086607,3987.92,0.00879459,bids,gemini
6645,1554086607,4364.2,0.25,asks,gemini
6146,1554086607,3985.0,0.0501882,bids,gemini
6646,1554086607,4369.0,0.2,asks,gemini
6147,1554086607,3982.0,0.25,bids,gemini
6647,1554086607,4375.0,0.5,asks,gemini
6148,1554086607,3980.0,0.01,bids,gemini
6648,1554086607,4387.0,0.1,asks,gemini
6149,1554086607,3979.0,0.06534305,bids,gemini
6649,1554086607,4388.0,0.1799,asks,gemini
6150,1554086607,3978.51,0.00125675,bids,gemini
6650,1554086607,4388.26,0.003054,asks,gemini
6151,1554086607,3978.4,0.01,bids,gemini
6651,1554086607,4390.0,0.64824515,asks,gemini
6152,1554086607,3978.3,0.00628409,bids,gemini
6652,1554086607,4391.0,0.34,asks,gemini
6153,1554086607,3977.26,0.10057175,bids,gemini
6653,1554086607,4400.0,8.73823659,asks,gemini
6154,1554086607,3975.1,7.546e-05,bids,gemini
6654,1554086607,4400.2,0.25,asks,gemini
6155,1554086607,3975.0,2.50429022,bids,gemini
6655,1554086607,4402.74,3.56,asks,gemini
6156,1554086607,3971.93,0.103,bids,gemini
6656,1554086607,4410.0,0.15105279,asks,gemini
6157,1554086607,3970.0,0.33449369,bids,gemini
6657,1554086607,4411.03,0.003052,asks,gemini
6158,1554086607,3969.99,0.11,bids,gemini
6658,1554086607,4420.0,0.05,asks,gemini
6159,1554086607,3967.0,0.3,bids,gemini
6659,1554086607,4425.0,0.5,asks,gemini
6160,1554086607,3965.51,8.0,bids,gemini
6660,1554086607,4427.74,20.0,asks,gemini
6161,1554086607,3961.78,0.31238988,bids,gemini
6661,1554086607,4432.42,7.0,asks,gemini
6162,1554086607,3961.74,0.02524143,bids,gemini
6662,1554086607,4435.0,0.1,asks,gemini
6163,1554086607,3960.0,1.14770199,bids,gemini
6663,1554086607,4436.3,0.25,asks,gemini
6164,1554086607,3959.65,0.05001199,bids,gemini
6664,1554086607,4439.48,0.013909,asks,gemini
6165,1554086607,3959.0,1.009,bids,gemini
6665,1554086607,4444.0,0.25664349,asks,gemini
6166,1554086607,3955.0,0.166,bids,gemini
6666,1554086607,4444.44,0.27616011,asks,gemini
6167,1554086607,3951.0,0.53130852,bids,gemini
6667,1554086607,4445.0,0.75565699,asks,gemini
6168,1554086607,3950.1,7.594e-05,bids,gemini
6668,1554086607,4448.0,0.05,asks,gemini
6169,1554086607,3950.01,0.1,bids,gemini
6669,1554086607,4450.0,1.15989477,asks,gemini
6170,1554086607,3950.0,1.70275943,bids,gemini
6670,1554086607,4455.96,0.00448838,asks,gemini
6171,1554086607,3949.0,0.12661433,bids,gemini
6671,1554086607,4462.41,0.00731,asks,gemini
6172,1554086607,3947.51,0.00126662,bids,gemini
6672,1554086607,4468.27,0.1,asks,gemini
6173,1554086607,3945.51,0.12547173,bids,gemini
6673,1554086607,4472.4,0.25,asks,gemini
6174,1554086607,3940.0,0.04281217,bids,gemini
6674,1554086607,4474.0,1.4,asks,gemini
6175,1554086607,3930.0,0.01,bids,gemini
6675,1554086607,4475.0,0.5,asks,gemini
6176,1554086607,3926.0,0.03,bids,gemini
6676,1554086607,4478.0,0.3,asks,gemini
6177,1554086607,3925.1,7.643e-05,bids,gemini
6677,1554086607,4492.5,0.016653,asks,gemini
6178,1554086607,3925.0,0.25350317,bids,gemini
6678,1554086607,4495.0,0.09,asks,gemini
6179,1554086607,3923.12,0.02548991,bids,gemini
6679,1554086607,4497.0,0.1,asks,gemini
6180,1554086607,3922.54,0.02371979,bids,gemini
6680,1554086607,4500.0,119.79360803,asks,gemini
6181,1554086607,3922.0,0.37851111,bids,gemini
6681,1554086607,4501.1,0.005948,asks,gemini
6182,1554086607,3920.0,0.36268617,bids,gemini
6682,1554086607,4521.28,0.006201,asks,gemini
6183,1554086607,3919.98,0.3493,bids,gemini
6683,1554086607,4525.0,0.5,asks,gemini
6184,1554086607,3918.9,0.00637934,bids,gemini
6684,1554086607,4540.0,10.0,asks,gemini
6185,1554086607,3916.82,0.000904,bids,gemini
6685,1554086607,4550.0,1.0,asks,gemini
6186,1554086607,3915.38,0.0309656,bids,gemini
6686,1554086607,4555.0,2.0,asks,gemini
6187,1554086607,3915.22,0.02554,bids,gemini
6687,1554086607,4567.89,0.1,asks,gemini
6188,1554086607,3915.0,0.25287356,bids,gemini
6688,1554086607,4571.91,1.0,asks,gemini
6189,1554086607,3914.48,0.03156841,bids,gemini
6689,1554086607,4575.0,0.5,asks,gemini
6190,1554086607,3914.0,0.00620099,bids,gemini
6690,1554086607,4578.0,0.25,asks,gemini
6191,1554086607,3913.75,0.02213909,bids,gemini
6691,1554086607,4588.0,0.05,asks,gemini
6192,1554086607,3912.1,0.00620199,bids,gemini
6692,1554086607,4599.89,0.0141,asks,gemini
6193,1554086607,3910.23,0.00777216,bids,gemini
6693,1554086607,4600.0,6.621558,asks,gemini
6194,1554086607,3910.0,0.76575447,bids,gemini
6694,1554086607,4611.94,0.019824,asks,gemini
6195,1554086607,3909.97,0.00777486,bids,gemini
6695,1554086607,4621.91,0.31,asks,gemini
6196,1554086607,3909.7,0.75453359,bids,gemini
6696,1554086607,4630.14,0.015901,asks,gemini
6197,1554086607,3909.19,0.05550515,bids,gemini
6697,1554086607,4658.34,20.0,asks,gemini
6198,1554086607,3908.8,0.5,bids,gemini
6698,1554086607,4666.59,1.0,asks,gemini
6199,1554086607,3908.0,1.0,bids,gemini
6699,1554086607,4670.76,0.003055,asks,gemini
6200,1554086607,3906.0,0.01024065,bids,gemini
6700,1554086607,4675.0,1.81626801,asks,gemini
6201,1554086607,3905.0,0.22944942,bids,gemini
6701,1554086607,4679.0,0.05,asks,gemini
6202,1554086607,3903.28,8.0,bids,gemini
6702,1554086607,4680.0,0.02564103,asks,gemini
6203,1554086607,3903.0,0.03804765,bids,gemini
6703,1554086607,4688.0,0.05,asks,gemini
6204,1554086607,3901.0,1.03170211,bids,gemini
6704,1554086607,4689.9,0.125,asks,gemini
6205,1554086607,3900.99,0.07690355,bids,gemini
6705,1554086607,4700.0,1.00616728,asks,gemini
6206,1554086607,3900.1,7.692e-05,bids,gemini
6706,1554086607,4703.0,0.25706874,asks,gemini
6207,1554086607,3900.01,0.2538,bids,gemini
6707,1554086607,4707.37,3.75,asks,gemini
6208,1554086607,3900.0,9.73464372,bids,gemini
6708,1554086607,4717.37,0.12,asks,gemini
6209,1554086607,3896.0,0.12833675,bids,gemini
6709,1554086607,4719.71,1.0,asks,gemini
6210,1554086607,3895.0,1.24980723,bids,gemini
6710,1554086607,4722.93,0.015561,asks,gemini
6211,1554086607,3894.51,0.00128385,bids,gemini
6711,1554086607,4724.89,0.025821,asks,gemini
6212,1554086607,3894.0,1.01,bids,gemini
6712,1554086607,4750.0,0.3075,asks,gemini
6213,1554086607,3891.0,0.25,bids,gemini
6713,1554086607,4759.88,0.12345679,asks,gemini
6214,1554086607,3890.0,0.14135989,bids,gemini
6714,1554086607,4781.88,0.015387,asks,gemini
6215,1554086607,3888.99,0.00840063,bids,gemini
6715,1554086607,4785.0,2.0,asks,gemini
6216,1554086607,3888.88,0.02571434,bids,gemini
6716,1554086607,4785.9,0.033961,asks,gemini
6217,1554086607,3888.15,0.00128595,bids,gemini
6717,1554086607,4788.0,0.05,asks,gemini
6218,1554086607,3888.08,0.5,bids,gemini
6718,1554086607,4800.0,27.93493564,asks,gemini
6219,1554086607,3886.17,0.01262762,bids,gemini
6719,1554086607,4810.01,0.015307,asks,gemini
6220,1554086607,3886.0,5.0,bids,gemini
6720,1554086607,4811.0,0.15,asks,gemini
6221,1554086607,3885.0,0.019,bids,gemini
6721,1554086607,4838.0,0.05,asks,gemini
6222,1554086607,3880.24,0.03066677,bids,gemini
6722,1554086607,4840.0,10.12272727,asks,gemini
6223,1554086607,3880.0,0.16269,bids,gemini
6723,1554086607,4850.0,0.25,asks,gemini
6224,1554086607,3876.52,0.00438521,bids,gemini
6724,1554086607,4857.28,0.015141,asks,gemini
6225,1554086607,3876.0,0.00773993,bids,gemini
6725,1554086607,4865.0,0.3,asks,gemini
6226,1554086607,3875.45,0.00203,bids,gemini
6726,1554086607,4865.07,6.45206449,asks,gemini
6227,1554086607,3875.25,0.0132843,bids,gemini
6727,1554086607,4874.5,0.012418,asks,gemini
6228,1554086607,3875.1,7.741e-05,bids,gemini
6728,1554086607,4875.0,2.1,asks,gemini
6229,1554086607,3875.0,0.81236644,bids,gemini
6729,1554086607,4876.0,1.75,asks,gemini
6230,1554086607,3871.79,0.00439056,bids,gemini
6730,1554086607,4878.0,0.05,asks,gemini
6231,1554086607,3870.3,0.10199719,bids,gemini
6731,1554086607,4888.0,0.3,asks,gemini
6232,1554086607,3870.12,0.000914,bids,gemini
6732,1554086607,4888.94,7.0,asks,gemini
6233,1554086607,3870.0,0.01,bids,gemini
6733,1554086607,4891.76,1.0,asks,gemini
6234,1554086607,3866.0,0.12803931,bids,gemini
6734,1554086607,4900.0,0.50204082,asks,gemini
6235,1554086607,3865.8,0.0569093,bids,gemini
6735,1554086607,4908.71,0.038912,asks,gemini
6236,1554086607,3865.0,0.04980595,bids,gemini
6736,1554086607,4912.0,0.40716613,asks,gemini
6237,1554086607,3862.97,0.001297,bids,gemini
6737,1554086607,4918.02,0.01497,asks,gemini
6238,1554086607,3861.38,1.0,bids,gemini
6738,1554086607,4920.59,0.015202,asks,gemini
6239,1554086607,3861.05,0.02201473,bids,gemini
6739,1554086607,4937.37,3.0,asks,gemini
6240,1554086607,3860.01,0.07951533,bids,gemini
6740,1554086607,4938.0,0.1,asks,gemini
6241,1554086607,3860.0,2.17450776,bids,gemini
6741,1554086607,4949.49,0.49,asks,gemini
6242,1554086607,3859.0,0.450894,bids,gemini
6742,1554086607,4950.0,21.75058823,asks,gemini
6243,1554086607,3858.95,0.09717669,bids,gemini
6743,1554086607,4959.0,0.1,asks,gemini
6244,1554086607,3856.0,0.65,bids,gemini
6744,1554086607,4975.0,0.10729756,asks,gemini
6245,1554086607,3855.24,0.0256923,bids,gemini
6745,1554086607,4987.0,0.1960042,asks,gemini
6246,1554086607,3855.0,1.72470298,bids,gemini
6746,1554086607,4990.0,2.56923,asks,gemini
6247,1554086607,3854.8,0.00129708,bids,gemini
6747,1554086607,4992.0,0.11770855,asks,gemini
6248,1554086607,3853.0,0.25953802,bids,gemini
6748,1554086607,4999.97,0.3,asks,gemini
6249,1554086607,3851.69,0.05151504,bids,gemini
6749,1554086607,4999.99,1.0,asks,gemini
6250,1554086607,3851.57,0.04439747,bids,gemini
6750,1554086607,5000.0,111.44049924,asks,gemini
6251,1554086607,3851.0,1.22004673,bids,gemini
6751,1554086607,5006.0,2.55889795,asks,gemini
6252,1554086607,3850.29,0.05194413,bids,gemini
6752,1554086607,5014.12,1.0,asks,gemini
6253,1554086607,3850.1,0.04501181,bids,gemini
6753,1554086607,5025.0,0.05837,asks,gemini
6254,1554086607,3850.03,0.1,bids,gemini
6754,1554086607,5032.01,0.032802,asks,gemini
6255,1554086607,3850.0,8.03862977,bids,gemini
6755,1554086607,5037.37,1.5,asks,gemini
6256,1554086607,3849.49,0.12858846,bids,gemini
6756,1554086607,5038.0,0.05,asks,gemini
6257,1554086607,3849.0,0.01299038,bids,gemini
6757,1554086607,5049.0,0.22478617,asks,gemini
6258,1554086607,3847.0,0.01273719,bids,gemini
6758,1554086607,5050.0,0.25,asks,gemini
6259,1554086607,3845.36,0.00260053,bids,gemini
6759,1554086607,5051.0,0.81,asks,gemini
6260,1554086607,3845.0,0.6436931,bids,gemini
6760,1554086607,5060.0,1.02173913,asks,gemini
6261,1554086607,3843.0,0.05,bids,gemini
6761,1554086607,5074.69,5.0,asks,gemini
6262,1554086607,3841.91,8.0,bids,gemini
6762,1554086607,5080.0,10.0,asks,gemini
6263,1554086607,3840.0,103.78473958,bids,gemini
6763,1554086607,5100.0,3.8675991,asks,gemini
6264,1554086607,3838.74,0.0514674,bids,gemini
6764,1554086607,5103.48,0.071598,asks,gemini
6265,1554086607,3838.38,0.02579213,bids,gemini
6765,1554086607,5149.07,0.012068,asks,gemini
6266,1554086607,3836.59,0.00635162,bids,gemini
6766,1554086607,5150.0,0.5,asks,gemini
6267,1554086607,3836.46,0.05498082,bids,gemini
6767,1554086607,5157.0,4.00000005,asks,gemini
6268,1554086607,3836.0,0.033,bids,gemini
6768,1554086607,5159.0,5.0,asks,gemini
6269,1554086607,3835.0,0.0130378,bids,gemini
6769,1554086607,5167.0,5.0,asks,gemini
6270,1554086607,3834.74,0.12908306,bids,gemini
6770,1554086607,5190.0,1.0,asks,gemini
6271,1554086607,3832.25,0.00390132,bids,gemini
6771,1554086607,5196.35,0.014177,asks,gemini
6272,1554086607,3831.46,0.00716759,bids,gemini
6772,1554086607,5197.0,0.62681822,asks,gemini
6273,1554086607,3831.01,0.04870568,bids,gemini
6773,1554086607,5200.0,0.09980039,asks,gemini
6274,1554086607,3830.4,0.00798406,bids,gemini
6774,1554086607,5219.0,0.5,asks,gemini
6275,1554086607,3830.0,0.30891383,bids,gemini
6775,1554086607,5231.51,0.16072425,asks,gemini
6276,1554086607,3829.69,0.00390298,bids,gemini
6776,1554086607,5237.0,1.75,asks,gemini
6277,1554086607,3829.68,0.01616493,bids,gemini
6777,1554086607,5243.0,0.1,asks,gemini
6278,1554086607,3829.57,0.00226741,bids,gemini
6778,1554086607,5252.26,0.09876,asks,gemini
6279,1554086607,3828.98,0.0130583,bids,gemini
6779,1554086607,5280.0,0.04464285,asks,gemini
6280,1554086607,3828.78,0.00962374,bids,gemini
6780,1554086607,5285.0,3.0,asks,gemini
6281,1554086607,3828.51,0.57433403,bids,gemini
6781,1554086607,5319.81,0.52,asks,gemini
6282,1554086607,3827.71,0.07803223,bids,gemini
6782,1554086607,5330.0,0.00701,asks,gemini
6283,1554086607,3827.56,0.00063273,bids,gemini
6783,1554086607,5342.0,0.5,asks,gemini
6284,1554086607,3827.35,0.00888295,bids,gemini
6784,1554086607,5376.8,0.26595745,asks,gemini
6285,1554086607,3826.61,0.01781266,bids,gemini
6785,1554086607,5380.0,0.19330856,asks,gemini
6286,1554086607,3825.69,0.02613907,bids,gemini
6786,1554086607,5388.0,0.085,asks,gemini
6287,1554086607,3825.56,0.01537221,bids,gemini
6787,1554086607,5392.8,0.5,asks,gemini
6288,1554086607,3825.1,7.842e-05,bids,gemini
6788,1554086607,5399.0,0.45770138,asks,gemini
6289,1554086607,3825.0,0.14379084,bids,gemini
6789,1554086607,5414.12,1.0,asks,gemini
6290,1554086607,3824.54,0.00647136,bids,gemini
6790,1554086607,5418.0,0.26622381,asks,gemini
6291,1554086607,3824.0,0.02615062,bids,gemini
6791,1554086607,5435.0,65.0,asks,gemini
6292,1554086607,3823.27,0.06630422,bids,gemini
6792,1554086607,5440.0,0.1,asks,gemini
6293,1554086607,3823.04,0.00472943,bids,gemini
6793,1554086607,5450.0,0.26595745,asks,gemini
6294,1554086607,3822.05,0.00333577,bids,gemini
6794,1554086607,5499.77,0.1,asks,gemini
6295,1554086607,3821.01,0.649,bids,gemini
6795,1554086607,5500.0,0.30357191,asks,gemini
6296,1554086607,3820.0,0.45709685,bids,gemini
6796,1554086607,5521.6,0.029179,asks,gemini
6297,1554086607,3819.73,0.03838341,bids,gemini
6797,1554086607,5550.0,0.26595745,asks,gemini
6298,1554086607,3817.19,0.0161651,bids,gemini
6798,1554086607,5559.8,0.5,asks,gemini
6299,1554086607,3817.08,0.00638459,bids,gemini
6799,1554086607,5564.76,0.05887,asks,gemini
6300,1554086607,3816.04,0.01131323,bids,gemini
6800,1554086607,5589.89,0.1470222,asks,gemini
6301,1554086607,3815.28,0.00131051,bids,gemini
6801,1554086607,5599.97,0.417,asks,gemini
6302,1554086607,3815.0,0.13106159,bids,gemini
6802,1554086607,5600.0,0.09090909,asks,gemini
6303,1554086607,3814.73,0.03912171,bids,gemini
6803,1554086607,5623.87,0.5,asks,gemini
6304,1554086607,3813.72,0.0117995,bids,gemini
6804,1554086607,5650.0,0.26595745,asks,gemini
6305,1554086607,3813.4,0.01625567,bids,gemini
6805,1554086607,5656.0,0.0921,asks,gemini
6306,1554086607,3813.37,0.00891562,bids,gemini
6806,1554086607,5680.0,1.0,asks,gemini
6307,1554086607,3813.3,0.03881887,bids,gemini
6807,1554086607,5690.0,0.03,asks,gemini
6308,1554086607,3812.21,0.01954285,bids,gemini
6808,1554086607,5699.97,0.1,asks,gemini
6309,1554086607,3812.0,0.01111784,bids,gemini
6809,1554086607,5700.0,0.63075439,asks,gemini
6310,1554086607,3811.6,0.01296781,bids,gemini
6810,1554086607,5714.22,0.10136875,asks,gemini
6311,1554086607,3811.55,0.00638965,bids,gemini
6811,1554086607,5720.0,0.01923076,asks,gemini
6312,1554086607,3811.48,0.34684053,bids,gemini
6812,1554086607,5723.2,0.026853,asks,gemini
6313,1554086607,3811.44,0.0065592,bids,gemini
6813,1554086607,5735.39,0.025014,asks,gemini
6314,1554086607,3811.39,1.44121987,bids,gemini
6814,1554086607,5748.0,0.45627319,asks,gemini
6315,1554086607,3811.06,0.31,bids,gemini
6815,1554086607,5749.0,0.035,asks,gemini
6316,1554086607,3811.0,0.85122015,bids,gemini
6816,1554086607,5749.97,0.1,asks,gemini
6317,1554086607,3810.31,0.001594,bids,gemini
6817,1554086607,5800.0,1.01,asks,gemini
6318,1554086607,3810.25,0.02937348,bids,gemini
6818,1554086607,5814.12,1.0,asks,gemini
6319,1554086607,3810.22,0.07149259,bids,gemini
6819,1554086607,5827.19,0.21,asks,gemini
6320,1554086607,3810.19,0.13138954,bids,gemini
6820,1554086607,5830.98,0.17398973,asks,gemini
6321,1554086607,3810.0,1.32013122,bids,gemini
6821,1554086607,5840.0,0.1,asks,gemini
6322,1554086607,3808.76,0.00474753,bids,gemini
6822,1554086607,5845.33,0.01796305,asks,gemini
6323,1554086607,3808.48,1.21186872,bids,gemini
6823,1554086607,5845.37,0.1936,asks,gemini
6324,1554086607,3807.87,0.06490974,bids,gemini
6824,1554086607,5899.97,0.1,asks,gemini
6325,1554086607,3807.84,0.52669969,bids,gemini
6825,1554086607,5900.0,0.3,asks,gemini
6326,1554086607,3807.77,0.0047312,bids,gemini
6826,1554086607,5900.99,0.4962387,asks,gemini
6327,1554086607,3807.46,0.00474934,bids,gemini
6827,1554086607,5940.0,0.01851851,asks,gemini
6328,1554086607,3807.22,0.78998963,bids,gemini
6828,1554086607,5949.4,0.1,asks,gemini
6329,1554086607,3807.13,0.17392999,bids,gemini
6829,1554086607,5950.0,0.14140148,asks,gemini
6330,1554086607,3807.1,0.15,bids,gemini
6830,1554086607,5984.81,1.0,asks,gemini
6331,1554086607,3806.81,0.11157191,bids,gemini
6831,1554086607,5995.0,0.003,asks,gemini
6332,1554086607,3806.2,0.36178835,bids,gemini
6832,1554086607,5999.0,0.035,asks,gemini
